Mã s? ID,Tình tr?ng,?ã b?t ??u vào lúc,?ã hoàn thành,Th?i gian th?c hi?n,"?i?m/10,00","Q. 1 /1,00","Q. 2 /1,00","Q. 3 /1,00","Q. 4 /1,00","Q. 5 /1,00","Q. 6 /1,00","Q. 7 /1,00","Q. 8 /1,00","Q. 9 /1,00","Q. 10 /1,00"
1914011,?ã hoàn thành,10 May 2020  9:55 PM,10 May 2020  9:58 PM,2 phút 26 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913419,?ã hoàn thành,11 May 2020  8:38 AM,11 May 2020  8:42 AM,4 phút 45 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913457,?ã hoàn thành,14 May 2020  8:30 AM,14 May 2020  8:31 AM,1 phút 58 giây,"9,50","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913457,?ã hoàn thành,14 May 2020  8:32 AM,14 May 2020  8:33 AM,49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915931,?ã hoàn thành,14 May 2020  8:25 PM,14 May 2020  8:27 PM,2 phút 10 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915931,?ã hoàn thành,14 May 2020  8:27 PM,14 May 2020  8:28 PM,49 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915931,?ã hoàn thành,14 May 2020  8:29 PM,14 May 2020  8:30 PM,45 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915931,?ã hoàn thành,14 May 2020  8:30 PM,14 May 2020  8:31 PM,44 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914022,?ã hoàn thành,17 May 2020  3:48 PM,17 May 2020  3:51 PM,2 phút 27 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911978,?ã hoàn thành,18 May 2020  8:24 PM,18 May 2020  8:28 PM,4 phút 15 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1911978,?ã hoàn thành,18 May 2020  8:28 PM,18 May 2020  8:29 PM,42 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
,,,,,"9,40","1,00","1,00","0,99","0,94","0,95","0,97","0,80","0,99","0,80","0,97"
